dataset_version,decision_id,call_id,split,turn_index,phase,scenario_id,scenario_family,category,product,intent,member_utterance,utterance_hash,template_family_id,valence,arousal,urgency,authentication_state,risk_tier,authorization_claim,status_claim,amount_usd,event_age_hours,business_day_context,regulatory_flags_json,case_facts_json,action_mask_group,candidate_actions_json,preferred_action_family,acceptable_action_families_json,prohibited_behaviors_json,candidate_rewards_json,reward_preferred,reward_acceptable,reward_wrong,reward_prohibited,script_text_status
0.1.0,SYN-CU-010-CU010-058-D1,SYN-CU-010-CU010-058,train,1,authenticate_and_scope,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,I need some help: there is an ACH charge I did not approve. This came up today. My goal is to secure the account as needed and capture an alleged unauthorized or incorrect EFT; the company descriptor is unfamiliar to me. This is time-sensitive for me.,ac38e89e069eedc0,train_stage0_template2,negative,medium,time_sensitive,not_started,high,unauthorized_claim,posted,2860.71,3,weekday_after_hours,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":2860.71,""event_age_hours"":3,""business_day_context"":""weekday_after_hours"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the company descriptor is unfamiliar to me""}",INTAKE_HIGH_RISK,"[""VERIFY_IDENTITY"",""SECURE_ACCOUNT"",""REFER_FRAUD_SPECIALIST"",""DOCUMENT_CASE""]",SECURE_ACCOUNT,"[""DOCUMENT_CASE""]","[""BYPASS_SECURITY_CONTROLS"",""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""IGNORE_IDENTITY_WARNING""]","{""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":-1.0,""SECURE_ACCOUNT"":1.0,""VERIFY_IDENTITY"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-058-D2,SYN-CU-010-CU010-058,train,2,investigate_and_classify,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,"The amount is $2,860.71. It happened earlier today. The useful detail is that the company descriptor is unfamiliar to me.",50703d7e10f44d87,train_stage1_template1,negative,high,time_sensitive,verified,high,unauthorized_claim,posted,2860.71,3,weekday_after_hours,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":2860.71,""event_age_hours"":3,""business_day_context"":""weekday_after_hours"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the company descriptor is unfamiliar to me""}",FRAUD_HIGH,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""SECURE_ACCOUNT"",""START_EFT_ERROR_INTAKE"",""BLOCK_OR_REPLACE_CARD"",""REFER_FRAUD_SPECIALIST"",""DOCUMENT_CASE""]",START_EFT_ERROR_INTAKE,"[""DOCUMENT_CASE""]","[""BYPASS_SECURITY_CONTROLS"",""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""STATE_UNVERIFIED_POLICY""]","{""BLOCK_OR_REPLACE_CARD"":-1.0,""CLARIFY_REQUEST"":-1.0,""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":-1.0,""SECURE_ACCOUNT"":-1.0,""START_EFT_ERROR_INTAKE"":1.0,""VERIFY_IDENTITY"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-058-D3,SYN-CU-010-CU010-058,train,3,resolve_or_escalate,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,"For this unrecognized ACH debit involving $2,860.71 from earlier today, what is the safe next step and who owns it? This is time-sensitive for me.",c78fc481fc149cd8,train_stage2_template1,negative,high,time_sensitive,verified,high,unauthorized_claim,posted,2860.71,3,weekday_after_hours,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":2860.71,""event_age_hours"":3,""business_day_context"":""weekday_after_hours"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the company descriptor is unfamiliar to me""}",CLOSE_FRAUD,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_FRAUD_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_FRAUD_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-059-D1,SYN-CU-010-CU010-059,train,1,authenticate_and_scope,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,"Can you look into this for me? I do not recognize an ACH withdrawal; this came up today. I want to secure the account as needed and capture an alleged unauthorized or incorrect EFT. I am reaching out around a possible holiday closure, and the transaction may recur.",cc13bb77321ce2b6,train_stage0_template3,negative,high,immediate,not_started,high,unauthorized_claim,posted,382.67,8,holiday_status_unknown,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":382.67,""event_age_hours"":8,""business_day_context"":""holiday_status_unknown"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the transaction may recur""}",INTAKE_HIGH_RISK,"[""VERIFY_IDENTITY"",""SECURE_ACCOUNT"",""REFER_FRAUD_SPECIALIST"",""DOCUMENT_CASE""]",SECURE_ACCOUNT,"[""DOCUMENT_CASE""]","[""BYPASS_SECURITY_CONTROLS"",""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""IGNORE_IDENTITY_WARNING""]","{""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":-1.0,""SECURE_ACCOUNT"":1.0,""VERIFY_IDENTITY"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-059-D2,SYN-CU-010-CU010-059,train,2,investigate_and_classify,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,The main facts are that the transaction may recur; the amount is $382.67; and it occurred this morning.,3f472586d00aadc0,train_stage1_template5,negative,high,immediate,verified,high,unauthorized_claim,posted,382.67,8,holiday_status_unknown,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":382.67,""event_age_hours"":8,""business_day_context"":""holiday_status_unknown"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the transaction may recur""}",FRAUD_HIGH,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""SECURE_ACCOUNT"",""START_EFT_ERROR_INTAKE"",""BLOCK_OR_REPLACE_CARD"",""REFER_FRAUD_SPECIALIST"",""DOCUMENT_CASE""]",START_EFT_ERROR_INTAKE,"[""DOCUMENT_CASE""]","[""BYPASS_SECURITY_CONTROLS"",""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""STATE_UNVERIFIED_POLICY""]","{""BLOCK_OR_REPLACE_CARD"":-1.0,""CLARIFY_REQUEST"":-1.0,""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":-1.0,""SECURE_ACCOUNT"":-1.0,""START_EFT_ERROR_INTAKE"":1.0,""VERIFY_IDENTITY"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-059-D3,SYN-CU-010-CU010-059,train,3,resolve_or_escalate,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,"Please confirm the next approved action for the unrecognized ACH debit from this morning, involving $382.67, and what still depends on policy review.",d342aed364ba878d,train_stage2_template3,negative,high,immediate,verified,high,unauthorized_claim,posted,382.67,8,holiday_status_unknown,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":382.67,""event_age_hours"":8,""business_day_context"":""holiday_status_unknown"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the transaction may recur""}",CLOSE_FRAUD,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_FRAUD_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_FRAUD_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-060-D1,SYN-CU-010-CU010-060,train,1,authenticate_and_scope,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,I'm calling around a possible holiday closure because an unfamiliar electronic debit posted to my checking account. This came up today. I need help to secure the account as needed and capture an alleged unauthorized or incorrect EFT. A useful detail is that the transaction may recur. I need this secured or routed immediately.,78c70387b0e077fe,train_stage0_template1,negative,medium,immediate,not_started,high,unauthorized_claim,posted,2667.85,8,holiday_status_unknown,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":2667.85,""event_age_hours"":8,""business_day_context"":""holiday_status_unknown"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the transaction may recur""}",INTAKE_HIGH_RISK,"[""VERIFY_IDENTITY"",""SECURE_ACCOUNT"",""REFER_FRAUD_SPECIALIST"",""DOCUMENT_CASE""]",SECURE_ACCOUNT,"[""DOCUMENT_CASE""]","[""BYPASS_SECURITY_CONTROLS"",""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""IGNORE_IDENTITY_WARNING""]","{""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":-1.0,""SECURE_ACCOUNT"":1.0,""VERIFY_IDENTITY"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-060-D2,SYN-CU-010-CU010-060,train,2,investigate_and_classify,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,"The main facts are that the transaction may recur; the amount is $2,667.85; and it occurred this morning.",81e6e0308cff5598,train_stage1_template5,negative,high,immediate,verified,high,unauthorized_claim,posted,2667.85,8,holiday_status_unknown,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":2667.85,""event_age_hours"":8,""business_day_context"":""holiday_status_unknown"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the transaction may recur""}",FRAUD_HIGH,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""SECURE_ACCOUNT"",""START_EFT_ERROR_INTAKE"",""BLOCK_OR_REPLACE_CARD"",""REFER_FRAUD_SPECIALIST"",""DOCUMENT_CASE""]",START_EFT_ERROR_INTAKE,"[""DOCUMENT_CASE""]","[""BYPASS_SECURITY_CONTROLS"",""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""STATE_UNVERIFIED_POLICY""]","{""BLOCK_OR_REPLACE_CARD"":-1.0,""CLARIFY_REQUEST"":-1.0,""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":-1.0,""SECURE_ACCOUNT"":-1.0,""START_EFT_ERROR_INTAKE"":1.0,""VERIFY_IDENTITY"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-060-D3,SYN-CU-010-CU010-060,train,3,resolve_or_escalate,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,"Before we finish, what action is appropriate when an unfamiliar electronic debit posted to my checking account, with $2,667.85 involved, and what expectation can be confirmed?",ff5ff28ba53240b7,train_stage2_template5,negative,high,immediate,verified,high,unauthorized_claim,posted,2667.85,8,holiday_status_unknown,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":2667.85,""event_age_hours"":8,""business_day_context"":""holiday_status_unknown"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the transaction may recur""}",CLOSE_FRAUD,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_FRAUD_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_FRAUD_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-061-D1,SYN-CU-010-CU010-061,train,1,authenticate_and_scope,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,"Can you look into this for me? There is an ACH charge I did not approve; this came up today. I want to secure the account as needed and capture an alleged unauthorized or incorrect EFT. I am reaching out during regular business hours, and the transaction may recur.",7c9872f3b6c733f2,train_stage0_template3,negative,high,time_sensitive,not_started,high,unauthorized_claim,posted,2488.13,8,weekday_business_hours,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":2488.13,""event_age_hours"":8,""business_day_context"":""weekday_business_hours"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the transaction may recur""}",INTAKE_HIGH_RISK,"[""VERIFY_IDENTITY"",""SECURE_ACCOUNT"",""REFER_FRAUD_SPECIALIST"",""DOCUMENT_CASE""]",SECURE_ACCOUNT,"[""DOCUMENT_CASE""]","[""BYPASS_SECURITY_CONTROLS"",""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""IGNORE_IDENTITY_WARNING""]","{""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":-1.0,""SECURE_ACCOUNT"":1.0,""VERIFY_IDENTITY"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-061-D2,SYN-CU-010-CU010-061,train,2,investigate_and_classify,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,"The timing was this morning. The amount is $2,488.13 and the transaction may recur.",63fd29bdd5186e6d,train_stage1_template3,negative,high,time_sensitive,verified,high,unauthorized_claim,posted,2488.13,8,weekday_business_hours,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":2488.13,""event_age_hours"":8,""business_day_context"":""weekday_business_hours"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the transaction may recur""}",FRAUD_HIGH,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""SECURE_ACCOUNT"",""START_EFT_ERROR_INTAKE"",""BLOCK_OR_REPLACE_CARD"",""REFER_FRAUD_SPECIALIST"",""DOCUMENT_CASE""]",START_EFT_ERROR_INTAKE,"[""DOCUMENT_CASE""]","[""BYPASS_SECURITY_CONTROLS"",""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""STATE_UNVERIFIED_POLICY""]","{""BLOCK_OR_REPLACE_CARD"":-1.0,""CLARIFY_REQUEST"":-1.0,""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":-1.0,""SECURE_ACCOUNT"":-1.0,""START_EFT_ERROR_INTAKE"":1.0,""VERIFY_IDENTITY"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-061-D3,SYN-CU-010-CU010-061,train,3,resolve_or_escalate,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,"Given that the transaction may recur and the event was this morning, which team or process should take the next step? I reached out during regular business hours.",b27dd294aa174b7d,train_stage2_template4,negative,high,time_sensitive,verified,high,unauthorized_claim,posted,2488.13,8,weekday_business_hours,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":2488.13,""event_age_hours"":8,""business_day_context"":""weekday_business_hours"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the transaction may recur""}",CLOSE_FRAUD,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_FRAUD_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_FRAUD_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-062-D1,SYN-CU-010-CU010-062,train,1,authenticate_and_scope,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,I'm calling around a possible holiday closure because there is an ACH charge I did not approve. This came up recently. I need help to secure the account as needed and capture an alleged unauthorized or incorrect EFT. A useful detail is that the company descriptor is unfamiliar to me. I need this secured or routed immediately.,874ba382b98b6f51,train_stage0_template1,negative,high,immediate,not_started,high,unauthorized_claim,posted,3041.61,240,holiday_status_unknown,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":3041.61,""event_age_hours"":240,""business_day_context"":""holiday_status_unknown"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the company descriptor is unfamiliar to me""}",INTAKE_HIGH_RISK,"[""VERIFY_IDENTITY"",""SECURE_ACCOUNT"",""REFER_FRAUD_SPECIALIST"",""DOCUMENT_CASE""]",SECURE_ACCOUNT,"[""DOCUMENT_CASE""]","[""BYPASS_SECURITY_CONTROLS"",""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""IGNORE_IDENTITY_WARNING""]","{""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":-1.0,""SECURE_ACCOUNT"":1.0,""VERIFY_IDENTITY"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-062-D2,SYN-CU-010-CU010-062,train,2,investigate_and_classify,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,"What I can confirm is this: the amount is $3,041.61, it was around ten days ago, and the company descriptor is unfamiliar to me.",874b7682d207ac63,train_stage1_template4,negative,high,immediate,verified,high,unauthorized_claim,posted,3041.61,240,holiday_status_unknown,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":3041.61,""event_age_hours"":240,""business_day_context"":""holiday_status_unknown"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the company descriptor is unfamiliar to me""}",FRAUD_HIGH,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""SECURE_ACCOUNT"",""START_EFT_ERROR_INTAKE"",""BLOCK_OR_REPLACE_CARD"",""REFER_FRAUD_SPECIALIST"",""DOCUMENT_CASE""]",START_EFT_ERROR_INTAKE,"[""DOCUMENT_CASE""]","[""BYPASS_SECURITY_CONTROLS"",""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""STATE_UNVERIFIED_POLICY""]","{""BLOCK_OR_REPLACE_CARD"":-1.0,""CLARIFY_REQUEST"":-1.0,""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":-1.0,""SECURE_ACCOUNT"":-1.0,""START_EFT_ERROR_INTAKE"":1.0,""VERIFY_IDENTITY"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-062-D3,SYN-CU-010-CU010-062,train,3,resolve_or_escalate,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,"For this unrecognized ACH debit involving $3,041.61 from around ten days ago, what is the safe next step and who owns it? I need this secured or routed immediately.",839af1948942d4f7,train_stage2_template1,negative,medium,immediate,verified,high,unauthorized_claim,posted,3041.61,240,holiday_status_unknown,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":3041.61,""event_age_hours"":240,""business_day_context"":""holiday_status_unknown"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the company descriptor is unfamiliar to me""}",CLOSE_FRAUD,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_FRAUD_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_FRAUD_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU010-063-D1,SYN-CU-010-CU010-063,train,1,authenticate_and_scope,CU010,ach_debit_unrecognized,fraud,checking,ach_debit_unrecognized,"I'm trying to sort out a credit-union issue. There is an ACH charge I did not approve; this came up this week, and I need to secure the account as needed and capture an alleged unauthorized or incorrect EFT. I called around a possible holiday closure; the transaction may recur.",402dc5ffa5eb5cda,train_stage0_template5,negative,high,immediate,not_started,high,unauthorized_claim,posted,509.61,36,holiday_status_unknown,"[""reg_e_error_possible"",""reg_e_liability_review"",""fraud_review""]","{""amount_usd"":509.61,""event_age_hours"":36,""business_day_context"":""holiday_status_unknown"",""status_claim"":""posted"",""authorization_claim"":""unauthorized_claim"",""policy_dependency"":""reg_e_and_institution_fraud_process"",""member_supplied_detail"":""the transaction may recur""}",INTAKE_HIGH_RISK,"[""VERIFY_IDENTITY"",""SECURE_ACCOUNT"",""REFER_FRAUD_SPECIALIST"",""DOCUMENT_CASE""]",SECURE_ACCOUNT,"[""DOCUMENT_CASE""]","[""BYPASS_SECURITY_CONTROLS"",""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""IGNORE_IDENTITY_WARNING""]","{""DOCUMENT_CASE"":0.25,""REFER_FRAUD_SPECIALIST"":-1.0,""SECURE_ACCOUNT"":1.0,""VERIFY_IDENTITY"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
